,review,sentiment
1163,the place design someon think design import comfort by end trip i found walk along long corridor room almost pain the room ridicul dark it big room one small window for reason alon i would never stay the air condit could turn low enough make differ almost everi night i woken hot sleep even top bed the staff say hello i five night the cost extortion given pleasant facil but suggest i taken thing minibar untru not repeat,0
1164,no neg,0
1165,kipper forgot order came small dri tri loch fyne kipper best kipper menu standard,0
1166,onli tini issu internet slow firewal prevent remot access server base london far away major inconveni last day i work,0
1167,bar price london,0
1168,no neg,0
1169,can realli think anyth,0
1170,no neg,0
1171,for day straight i found staff dump cloth floor luckili cloth clean bag the room clean reach standard level servic,0
1172,laundri dri clean rate whilst servic product excel cost seem much high,0
1173,noth,0
1174,the breakfast drink bar quit expens went place around corner got breakfast peopl cost person hotel,0
1175,too littl wardrob space no chest drawer room two small drawer light bathroom could better no put toiletri shower,0
1176,absolut noth,0
1177,expens breakfast stair front hotel made inconveni disabl peopl guest heavier luggag,0
1178,did enough time appreci hotel facil,0
1179,no neg,0
1180,no fox news cnbc tv import channel us visitor big select intern channel countri wish ice machin floor conveni,0
1181,there bit wait breakfast thi super picki though genuin hard find fault,0
1182,the breakfast expens want explor brunch,0
1183,no neg,0
1184,we ask invoic stay departur told would email us day later still noth i call hotel ask repeat email said would done right away week later still noth i think charg someth want get caught withhold detail bill,0
1185,i sleep warm i get room cool enough minor,0
1186,all good,0
1187,there anyth like,0
1188,i stay sunday night paid good rate qualiti hotel expens week,0
1189,i fault,0
1190,there noth fault,0
1191,no neg,0
1192,the onli point i hotel heat room time high i understand weekend visit london warm air con could review allow lower temperatur,0
1193,i found breakfast bit expens servic great,0
1194,limit view issu us locat day even,0
1195,noth everyth spot,0
1196,breakfast expens,0
1197,am struggl think neg in fact i cannot think,0
1198,bar price littl steep,0
1199,breakfast price might reduc,0
1200,when stay delux room guest use club loung except case due free upgrad i thought bit mean spirit also awoken last morn mainten recept staff unsur howev offer us free upgrad sincer apolog next time book,0
1201,none,0
1202,the wash basin bathroom obvious partial block took sever minut drain it major problem report departur whilst restaur fine breakfast look rather bore dinner ate everi night,0
1203,no neg,0
1204,noth,0
1205,wifi weak need comfi chair bedroom need adjust light disturb room look onto wall window room dark view,0
1206,no complaint,0
1207,bed could littl softer possibl topper,0
1208,wa approx minut walk closest tube station equal distanc templ black friar station could lazi though,0
1209,view view featur glossi inform visibl room one ok view courtyard area view unfish build project much els,0
1210,n a,0
1211,no neg,0
1212,over price nice hotel facil offer valid price charg thi time i lucki get good offer price via book com i come back everi time i abl secur price breakfast disappoint,0
1213,no neg,0
1214,absolut noth,0
1215,no neg,0
1216,book without breakfast decid even opt breakfast were told book could pre order time went desk even told order book late get special offer end pay full price conflict inform staff,0
1217,food drink delici littl pricey,0
1218,there absolut noth like,0
1219,no neg,0
1220,the breakfast expens,0
1221,room get hot night get put air con wifi super speed state fact i log two night stay,0
1222,an extra charg i still work the additon wasn receipt checkout would disappoint learn additon charg ad min went club loung upon checkout especi thought hospit let us gather thought rush checkout,0
1223,my one experi dine room great i order chees omelett server brought ham omelett horrifi vegetarian,0
1224,all night menu could better qualiti choic,0
1225,no neg,0
1226,would like easter duck go christma duck park quit distanc hotel howev good rate would nice option valet park,0
1227,breakfast great buffet style i prefer minim thing i could think everyth els amaz would recommend highli,0
1228,noth could improv our stay excel,0
1229,breakfast staff aloof unhelp,0
1230,there noth i would criticis hotel,0
1231,the thing us locat familiar london we found quit difficult find other ask anyth better,0
1232,no neg,0
1233,noth note,0
1234,room back anoth build thoroughfar lack privaci keep curtain close,0
1235,eleph wonder cow need,0
1236,the bin men came littl later sunday morn hey central london noisier hotel certainli hotel fault,0
1237,hour bar servic would good i realli fault anyth brilliant stay,0
1238,it would nice bit cheaper,0
1239,there definit problem smoke ban smoke one walk way corridor smoke outsid there better option avail either special smoke area insid hotel avail room smoker,0
1240,no neg,0
1241,room set well use mirror desk make hair poorli lit far socket use blow dryer provid room sinc stay night friend littl thing would nice,0
1242,did take breakfast expens,0
1243,noth,0
1244,too hot everywher air condit system bedroom difficult manag tri set degre seem jump back,0
1245,breakfast expens ate elsewher,0
1246,expens time,0
1247,there noth like,0
1248,no neg,0
1249,receptionist stand offish rude arriv howev i would visit posit far outweigh neg,0
1250,tea coffe facil good excel these place never leav enough milk room thi worst thing i say hotel even bad,0
1251,no neg,0
1252,would nice pool spa facil view,0
1253,noth love stay,0
1254,wish could stay longer shame room view matter one night,0
1255,i would love stay anoth night two,0
1256,we late night drink notic other complimentari nibbl we get beer would appreci,0
1257,there tabl chair balconi plastic chair corner balconi in doubl room expect,0
1258,not sure bar littl expens compar similar venu,0
1259,onli one night stay,0
1260,the room clean good size lack form charact it felt like place busi rather somewher would go lesiur it stereotyp hotel room basic design art wall expect everi room charact uniqu qualiti the view room also dissapoint concret wall it made room dark howev room view understand in instanc i someth romant hotel perfect cannot fault cleanili qualiti staff,0
1261,the maid come room morn mention desk check meet minim empathi,0
1262,no neg,0
1263,room directli opposit offic could see room,0
1264,breakfast overcook expens tri add servic charg remov i complain not easi get tube,0
1265,no neg,0
1266,pillow soft room servic keen woke us barg room twice morn,0
1267,water boiler prepar tea cabinet when move tabl prepar tea outsid cabinet fire alarm went the personnel recommend us alway boil water cabinet,0
1268,noth,0
1269,we paid extra use club loung provid spirit disappoint drink lot beer wine justifi it bar part break,0
1270,the execut loung let i would pay extra access facil,0
1271,no neg,0
1272,the thing i ask piec chocol cake candl promis would taken care arriv hotel i told chocol cake dont candl a bit dissapoint caus i would taken care promis otherwis,0
1273,noth,0
1274,they forgot servic room call late afternoon even fail clear drink tray,0
1275,the club loung good breakfast howev much remaind day spirit canap snack beer mixer water,0
1276,i still found hotel littl expens side also big thing go bose sound dock room point compat outmod ipod iphon,0
1277,expens breakfast price,0
1278,no neg,0
1279,bathroom cold heat towel bar heat room key insert also littl surpris club room snack possibl no english beer,0
